Category,URL,brand,name,price,skin_type,skin_concern,rating
masks-and-treatments,https://www.sephora.my/products/fresh-rose-deep-hydration-oil-infused-serum,FRESH,Rose Deep Hydration Oil-Infused Serum • 100ml,RM270.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness",4.5
masks-and-treatments,https://www.sephora.my/products/saturday-skin-wide-awake-brightening-eye-cream/v/default,SATURDAY SKIN,Wide Awake Brightening Eye Cream,RM180.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Firmness & Elasticity",4.5
masks-and-treatments,https://www.sephora.my/products/kate-somerville-kx-concentrate-ceramides-plus-omega-serum,KATE SOMERVILLE,Kx Concentrate Ceramides + Omega Serum,RM445.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4.5
masks-and-treatments,https://www.sephora.my/products/origins-mattifying-marvels-original-skin-trio-to-mask-prime-and-hydrate-limited-edition,ORIGINS,"Mattifying Marvels Original Skin™ Trio To Mask, Prime & Hydrate (Limited Edition)",RM160.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Uneven Skin Texture, Visible Pores",0
masks-and-treatments,https://www.sephora.my/products/alpha-h-liquid-gold/v/100ml,ALPHA-H,Liquid Gold • 100ml,RM181.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Fine Lines & Wrinkles, Pigmentation & Dark Spots",4.5
masks-and-treatments,https://www.sephora.my/products/kora-organics-by-miranda-kerr-noni-glow-face-oil/v/30ml,KORA ORGANICS BY MIRANDA KERR,Noni Glow Face Oil,RM258.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Oiliness",4.5
masks-and-treatments,https://www.sephora.my/products/dr-jart-cicapair-special-all-day-skincare-kit,DR. JART+,Cicapair Special All Day Skincare Kit • E.g. 50ml,RM195.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness",0
masks-and-treatments,https://www.sephora.my/products/mario-badescu-silver-powder,MARIO BADESCU,Silver Powder • 16g,RM70.00,"Skin Type: Combination, Oily","Acne & Blemishes, Blackheads, Oiliness, Visible Pores",4
masks-and-treatments,https://www.sephora.my/products/sk-ii-genoptics-spot-essence/v/30ml,SK-II,Genoptics Spot Essence,RM486.00,"Skin Type: Combination, Dry, Normal, Oily","Dullness, Pigmentation & Dark Spots, Uneven Skin Texture, Uneven Skin Tone",4.5
masks-and-treatments,https://www.sephora.my/products/pixi-fortifeye-eye-patches,PIXI,Fortifeye Eye Patches • 30 Pairs,RM120.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Firmness & Elasticity, Uneven Skin Texture",4
masks-and-treatments,https://www.sephora.my/products/first-aid-beauty-ultra-repair-lip-therapy,FIRST AID BEAUTY,Ultra Repair Lip Therapy,RM55.00,,,4
masks-and-treatments,https://www.sephora.my/products/lancome-advanced-genifique/v/75ml,LANCOME,Advanced Génifique Youth Activating Concentrate Serum,RM533.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dullness, Fine Lines & Wrinkles, Firmness & Elasticity, Uneven Skin Texture, Uneven Skin Tone",4.5
masks-and-treatments,https://www.sephora.my/products/fresh-vitamin-nectar-vibrancy-boosting-face-mask-100-ml/v/30ml,FRESH,Vitamin Nectar Vibrancy-Boosting Face Mask,RM107.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dullness, Uneven Skin Texture, Uneven Skin Tone",4
masks-and-treatments,https://www.sephora.my/products/too-faced-hangover-good-in-bed-ultra-hydrating-replenishing-serum,SEPHORA EXCLUSIVE TOO FACED,Hangover Good in Bed Ultra- Hydrating Replenishing Serum,RM189.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness",3.5
masks-and-treatments,https://www.sephora.my/products/glow-recipe-pick-your-pop-lip-duo-limited-edition,GLOW RECIPE,Pick Your Pop Lip Duo (Limited Edition),RM130.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4
masks-and-treatments,https://www.sephora.my/products/tatcha-camellia-gold-spun-lip-balm,TATCHA,Camellia Gold Spun Lip Balm • 6g,RM130.00,,"Dryness, Fine Lines & Wrinkles",4.5
masks-and-treatments,https://www.sephora.my/products/pixi-beautifeye-brightening-eye-patches,PIXI,BeautifEYE Brightening Eye Patches • 30 Pairs,RM120.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dark Circles, Dullness, Pigmentation & Dark Spots",3.5
masks-and-treatments,https://www.sephora.my/products/sephora-collection-blackhead-peel-off-mask,SEPHORA COLLECTION,Blackhead Peel-Off Mask • 50ml,RM75.00,"Skin Type: Combination, Dry, Normal, Oily",Uneven Skin Texture,3
masks-and-treatments,https://www.sephora.my/products/fresh-mask-on-the-go-trio-skincare-set,FRESH,Mask-On-The-Go Trio Skincare Set • 3 x 15ml,RM128.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Uneven Skin Texture",4
masks-and-treatments,https://www.sephora.my/products/fresh-sugar-on-the-go-lip-kit,FRESH,Sugar On the Go Lip Kit,RM110.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4.5
masks-and-treatments,https://www.sephora.my/products/sunday-riley-good-genes-all-in-one-lactic-acid-treatment/v/50ml-192689,SUNDAY RILEY,Good Genes All-in-One Lactic Acid Treatment,RM560.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dullness, Fine Lines & Wrinkles, Pigmentation & Dark Spots, Uneven Skin Texture, Uneven Skin Tone",4
masks-and-treatments,https://www.sephora.my/products/wishful-bright-skincare-kit,WISHFUL,Bright Skincare Kit,RM230.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Acne & Blemishes, Dryness, Dullness, Uneven Skin Texture, Uneven Skin Tone, Visible Pores",0
masks-and-treatments,https://www.sephora.my/products/drunk-elephant-glowy-the-night-skincare-kit-limited-edition,DRUNK ELEPHANT,Glowy the Night Skincare Kit (Limited Edition),RM424.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Uneven Skin Texture",5
masks-and-treatments,https://www.sephora.my/products/biossance-squalane-plus-vitamin-c-rose-oil,BIOSSANCE,Squalane + Vitamin C Rose Oil,RM327.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Firmness & Elasticity, Uneven Skin Texture, Uneven Skin Tone",4.5
masks-and-treatments,https://www.sephora.my/products/cover-fx-brightening-booster-drops,SEPHORA EXCLUSIVE COVER FX,Brightening Booster Drops,RM200.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Uneven Skin Texture, Uneven Skin Tone",4
masks-and-treatments,https://www.sephora.my/products/dr-dot-jart-plus-v7-brightening-mask,DR. JART+,V7 Brightening Mask • 5pcs,RM100.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Uneven Skin Texture, Uneven Skin Tone",4
masks-and-treatments,https://www.sephora.my/products/fresh-mini-loves-mask-set,FRESH,Mini Loves Mask Set,RM256.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Oiliness, Uneven Skin Texture, Visible Pores",4.5
masks-and-treatments,https://www.sephora.my/products/sephora-collection-wild-wishes-rose-gold-face-mask-limited-edition,SEPHORA COLLECTION,Wild Wishes Rose Gold Face Mask (Limited Edition),RM24.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,0
masks-and-treatments,https://www.sephora.my/products/sephora-collection-purifying-mud-mask,SEPHORA COLLECTION,Purifying Mud Mask • 50ml,RM72.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Oiliness, Visible Pores",4.5
masks-and-treatments,https://www.sephora.my/products/origins-original-skin-essence-lotion-with-dual-ferment-complex,ORIGINS,Original Skin™ Essence Lotion with Dual Ferment Complex • 150ml,RM145.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Uneven Skin Texture, Visible Pores",4.5
suncare,https://www.sephora.my/products/supergoop-unseen-sunscreen-broad-spectrum-sunscreen-spf-40-pa-plus-plus-plus/v/50ml,SUPERGOOP!,Unseen Sunscreen Broad Spectrum Sunscreen SPF 40 PA+++,RM155.00,"Skin Type: Combination, Dry, Normal, Oily",Oiliness,4.5
suncare,https://www.sephora.my/products/supergoop-play-everyday-lotion-with-sunflower-extract-broad-spectrum-sunscreen-spf-50-pa-plus-plus-plus-plus/v/532ml,SUPERGOOP!,PLAY Everyday Lotion With Sunflower Extract Broad Spectrum Sunscreen SPF 50 PA++++,RM260.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Dryness",4
suncare,https://www.sephora.my/products/supergoop-matte-screen-100-percent-mineral-broad-spectrum-sunscreen-spf-40/v/45ml,SUPERGOOP!,Matte Screen 100% Mineral Broad Spectrum Sunscreen SPF 40,RM185.00,"Skin Type: Combination, Dry, Normal, Oily","Fine Lines & Wrinkles, Uneven Skin Texture, Visible Pores",4
suncare,https://www.sephora.my/products/supergoop-glowscreen-broad-spectrum-sunscreen-primer-spf-40-pa-plus-plus-plus/v/50ml,SUPERGOOP!,Glowscreen Broad Spectrum Sunscreen Primer SPF 40 PA+++,RM160.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4
suncare,https://www.sephora.my/products/supergoop-cc-screen-100-percent-mineral-cc-cream-broad-spectrum-sunscreen-spf-50-pa-plus-plus-plus/v/100c-fair-with-cool-undertones,SUPERGOOP!,CC Screen 100% Mineral CC Cream Broad Spectrum Sunscreen SPF 50 PA+++ • 47 ml,RM170.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Uneven Skin Texture, Uneven Skin Tone",0
suncare,https://www.sephora.my/products/sk-ii-atmosphere-cc-cream-spf-50-pa-plus-plus-plus-plus,SK-II,Atmosphere CC Cream SPF 50 PA++++,RM291.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dullness, Pigmentation & Dark Spots, Uneven Skin Texture, Visible Pores",0
suncare,https://www.sephora.my/products/clinique-even-better-dark-spot-defense-spf-50-slash-pa-plus-plus-plus-plus,CLINIQUE,Even Better Dark Spot Defense SPF 50/PA++++,RM168.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Pigmentation & Dark Spots",4.5
suncare,https://www.sephora.my/products/supergoop-superscreen-daily-moisturizer-spf-40-pa-plus-plus-plus,SUPERGOOP!,Superscreen Daily Moisturizer SPF 40 PA+++ • 50ml,RM165.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4
suncare,https://www.sephora.my/products/origins-dr-weil-for-origins-mega-defense-advanced-daily-uv-defender-spf45-slash-pa-plus-plus-plus-plus,ORIGINS,Dr. Weil For Origins™ Mega-Defense Advanced Daily UV Defender SPF45/ PA++++  • 30ml,RM189.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4
suncare,https://www.sephora.my/products/drunk-elephant-firmy-the-day-skincare-kit-limited-edition,DRUNK ELEPHANT,Firmy the Day Skincare Kit (Limited Edition),RM380.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Firmness & Elasticity",0
suncare,https://www.sephora.my/products/dior-diorsnow-ultimate-uv-shield-skin-breathable-brightening-emulsion-spf50-plus-pa-plus-plus-plus-plus,DIOR,Diorsnow Ultimate UV Shield Skin-Breathable Brightening Emulsion SPF50+ PA++++,RM226.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Pigmentation & Dark Spots",5
suncare,https://www.sephora.my/products/drunk-elephant-umbra-sheer-physical-daily-defense-spf-30,SEPHORA EXCLUSIVE DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,RM148.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Fine Lines & Wrinkles, Pigmentation & Dark Spots",3.5
suncare,https://www.sephora.my/products/sulwhasoo-uv-wise-brightening-multi-protector/v/creamy-glow,SULWHASOO,UV Wise Brightening Multi Protector,RM199.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Uneven Skin Tone",4.5
suncare,https://www.sephora.my/products/alpha-h-daily-essential-moisturiser-spf-30-plus/v/30ml,ALPHA-H,Daily Essential Moisturiser SPF 50+ • 50ml,RM97.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dryness, Pigmentation & Dark Spots",4
suncare,https://www.sephora.my/products/supergoop-ready-dot-set-dot-play-skincare-kit-limited-edition,SUPERGOOP!,Ready.Set.Play! - Skincare Kit (Limited Edition),RM210.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Firmness & Elasticity",0
suncare,https://www.sephora.my/products/soleil-toujours-organic-sheer-sunscreen-mist-spf-50,SOLEIL TOUJOURS,Organic Sheer Sunscreen Mist SPF 50,RM159.00,"Skin Type: Combination, Dry, Normal, Oily",Dullness,0
suncare,https://www.sephora.my/products/dear-dahlia-skin-paradise-tone-up-sun-cushion,SEPHORA EXCLUSIVE DEAR DAHLIA,Skin Paradise Tone-Up Sun Cushion,RM174.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dullness, Pigmentation & Dark Spots, Uneven Skin Tone",4.5
suncare,https://www.sephora.my/products/caudalie-anti-wrinkle-face-suncare,CAUDALIE,Anti-Wrinkle Face Suncare,RM109.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Fine Lines & Wrinkles",3
suncare,https://www.sephora.my/products/estee-lauder-perfectionist-pro-multi-defense-uv-fluid-spf-45-slash-pa-plus-plus-plus-plus,ESTÉE LAUDER,Perfectionist Pro Multi-Defense UV Fluid SPF 45/PA++++,RM190.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4
suncare,https://www.sephora.my/products/first-aid-beauty-5-in-1-face-cream-with-spf-30,FIRST AID BEAUTY,5 In 1 Face Cream With Spf 30,RM197.00,"Skin Type: Combination, Normal, Oily, Sensitive","Ageing, Dryness, Dullness",4
suncare,https://www.sephora.my/products/soleil-toujours-organic-aloe-antioxidant-calming-mist,SOLEIL TOUJOURS,Organic Aloe Antioxidant Calming Mist,RM110.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Firmness & Elasticity",2
suncare,https://www.sephora.my/products/guerlain-abeille-royale-skin-defense,GUERLAIN,Abeille Royale Skin Defense • 30ML,RM344.00,"Skin Type: Combination, Dry, Normal","Acne & Blemishes, Dryness, Uneven Skin Tone",0
suncare,https://www.sephora.my/products/soleil-toujours-100-percent-mineral-sunscreen-glow-spf-30,SOLEIL TOUJOURS,100% Mineral Sunscreen Glow SPF 30,RM167.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4
suncare,https://www.sephora.my/products/soleil-toujours-100-percent-mineral-sunscreen-spf-30/v/94-5ml,SOLEIL TOUJOURS,100% Mineral Sunscreen SPF 30 • 35.5ml,RM167.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,3
suncare,https://www.sephora.my/products/supergoop-100-percent-mineral-sunscreen-stick-spf-50,SUPERGOOP!,100% Mineral Sunscreen Stick SPF 50 • 18.9g,RM105.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4
suncare,https://www.sephora.my/products/supergoop-glow-stick-sunscreen-spf-50-pa-plus-plus-plus-plus,SUPERGOOP!,Glow Stick Sunscreen SPF 50 PA++++,RM115.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Pigmentation & Dark Spots",4
suncare,https://www.sephora.my/products/soleil-toujours-hydra-volume-lip-masque-spf-15/v/cloud-nine,SOLEIL TOUJOURS,Hydra Volume Lip Masque SPF 15 • 10ml,RM81.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Dryness, Dullness",4
suncare,https://www.sephora.my/products/soleil-toujours-after-sun-rescue-plus-repair-brightening-serum,SOLEIL TOUJOURS,After Sun Rescue + Repair Brightening Serum,RM401.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Dryness, Dullness, Uneven Skin Tone",3
suncare,https://www.sephora.my/products/dear-dahlia-skin-paradise-pure-moisture-sun-lotion,SEPHORA EXCLUSIVE DEAR DAHLIA,Skin Paradise Pure Moisture Sun Lotion,RM137.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Pigmentation & Dark Spots",4.5
suncare,https://www.sephora.my/products/hera-sun-mate-excellence-rosy-glow-spf-50-plus-slash-pa-plus-plus-plus-plus-face-sunscreen,HERA,Sun Mate Excellence Rosy Glow SPF 50+ / PA++++ Face Sunscreen • 40ml,RM180.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dullness, Pigmentation & Dark Spots",5
suncare,https://www.sephora.my/products/everyday-humans-resting-beach-face-spf30-sunscreen-serum,EVERYDAY HUMANS,Resting Beach Face SPF30 Sunscreen Serum,RM118.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness, Firmness & Elasticity",3
suncare,https://www.sephora.my/products/estee-lauder-perfectionist-pro-multi-defense-aqua-uv-gel-spf-50-slash-pa-plus-plus-plus-plus,ESTÉE LAUDER,Perfectionist Pro Multi-Defense Aqua UV Gel SPF 50/PA++++,RM190.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,3.5
suncare,https://www.sephora.my/products/this-works-in-transit-skin-defence-spf30,THIS WORKS,In Transit Skin Defence SPF30,RM160.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dryness, Dullness",4
suncare,https://www.sephora.my/products/soleil-toujours-organic-sheer-sunscreen-mist-spf-30/v/88ml,SOLEIL TOUJOURS,Organic Sheer Sunscreen Mist SPF 30,RM93.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4
suncare,https://www.sephora.my/products/dear-dahlia-skin-paradise-tone-up-sun-cushion-refill,SEPHORA EXCLUSIVE DEAR DAHLIA,Skin Paradise Tone-Up Sun Cushion Refill,RM109.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dullness, Pigmentation & Dark Spots, Uneven Skin Tone",0
suncare,https://www.sephora.my/products/everyday-humans-rose-sil-vous-plait-spf30-gentle-mineral-sunscreen,EVERYDAY HUMANS,Rosé S'Il Vous Plait SPF30 Gentle Mineral Sunscreen • 43ml,RM118.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Acne & Blemishes, Dryness, Dullness",1
suncare,https://www.sephora.my/products/supergoop-bright-eyed-100-percent-mineral-eye-cream-spf-40-pa-plus-plus-plus,SUPERGOOP!,Bright-Eyed 100% Mineral Eye Cream SPF 40 PA+++ • 15ml,RM160.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dark Circles, Dullness, Pigmentation & Dark Spots",4
suncare,https://www.sephora.my/products/everyday-humans-oh-my-bod-spf50-body-sunscreen,EVERYDAY HUMANS,Oh My Bod! SPF50 Body Sunscreen,RM85.00,"Skin Type: Combination, Dry, Normal, Oily","Blackheads, Dryness, Dullness",0
suncare,https://www.sephora.my/products/dr-dennis-gross-alpha-beta-r-intense-glow-pad-self-tanner-for-face,DR. DENNIS GROSS,Alpha Beta® Intense Glow Pad Self-Tanner for Face,RM165.00,"Skin Type: Combination, Dry, Normal, Oily",Ageing,4
suncare,https://www.sephora.my/products/supergoop-zincscreen-100-percent-mineral-lotion-spf-40-pa-plus-plus-plus,SUPERGOOP!,Zincscreen 100% Mineral Lotion SPF 40 PA+++ • 50ml,RM190.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive",Dryness,4
suncare,https://www.sephora.my/products/hera-sun-mate-protector-spf-50-plus-slash-pa-plus-plus-plus-plus-face-sunscreen,HERA,Sun Mate Protector SPF 50+ / PA++++ Face Sunscreen • 50ml,RM155.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Pigmentation & Dark Spots",3.5
suncare,https://www.sephora.my/products/supergoop-100-percent-mineral-sunscreen-mist-spf-30,SUPERGOOP!,,,,,
suncare,https://www.sephora.my/products/soleil-toujour-face-sunscreen-spf-45,SOLEIL TOUJOURS,Extrème UV 100% Mineral Face Sunscreen SPF 45 • 40ml,RM231.00,,,3.5
suncare,https://www.sephora.my/products/supergoop-lipscreen-spf-40,SUPERGOOP!,Lipscreen SPF 40 • 10ml,RM105.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,0
suncare,https://www.sephora.my/products/ouai-after-sun-body-soother-limited-edition,OUAI,After Sun Body Soother (Limited Edition) • 190g,RM119.00,"Skin Type: Combination, Dry, Normal","Acne & Blemishes, Dryness, Uneven Skin Texture",4
suncare,https://www.sephora.my/products/sephora-collection-illuminating-bronzing-oil-125ml,SEPHORA COLLECTION,Illuminating Bronzing Oil 125ml,RM44.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,4
suncare,https://www.sephora.my/products/skin-inc-serum-uv-moisturizer-spf-50-plus-pa-plus-plus-plus,SKIN INC,Serum UV Moisturizer SPF 50+ PA+++ • 35ml,RM235.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Pigmentation & Dark Spots",0
suncare,https://www.sephora.my/products/la-mer-the-spf-50-uv-protecting-fluid,LA MER,The SPF 50 UV Protecting Fluid • 50ml,RM410.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness",5
suncare,https://www.sephora.my/products/3ce-white-milk-cushion,3CE,White Milk Cushion,RM125.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,3.5
suncare,https://www.sephora.my/products/supergoop-play-100-percent-mineral-lotion-spf-50/v/100ml,SUPERGOOP!,PLAY 100% Mineral Lotion With Green Algae Broad Spectrum Sunscreen SPF 50,RM155.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,3
suncare,https://www.sephora.my/products/lab-series-power-protector-sunscreen-spf-50,LAB SERIES,Power Protector Sunscreen SPF 50,RM255.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dullness, Pigmentation & Dark Spots, Uneven Skin Tone",0
suncare,https://www.sephora.my/products/philosophy-ultimate-miracle-worker-eye-multi-rejuvenating-eye-cream-broad-spectrum-spf-15ml,PHILOSOPHY,Ultimate Miracle Worker Eye Multi Rejuvenating Eye Cream Broad Spectrum SPF • 15ml,RM223.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Dullness, Fine Lines & Wrinkles, Firmness & Elasticity, Pigmentation & Dark Spots, Uneven Skin Texture, Uneven Skin Tone, Visible Pores",3
suncare,https://www.sephora.my/products/sk-ii-atmosphere-airy-light-uv-cream-spf-50-plus-pa-plus-plus-plus-plus,SK-II,Atmosphere Airy Light UV Cream SPF 50+ PA++++,RM291.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dullness, Pigmentation & Dark Spots, Uneven Skin Tone",0
suncare,https://www.sephora.my/products/arcona-the-solution,ARCONA,The Solution,RM188.00,"Skin Type: Combination, Oily","Acne & Blemishes, Ageing, Dryness, Fine Lines & Wrinkles, Visible Pores",4
suncare,https://www.sephora.my/products/hera-sun-mate-leports-pro-waterproof-spf-50-plus-slash-pa-plus-plus-plus-plus-face-sunscreen,HERA,Sun Mate Leports Pro Waterproof SPF 50+ / PA++++ Face Sunscreen • 70ml,RM142.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Pigmentation & Dark Spots",2.5
suncare,https://www.sephora.my/products/fresh-peony-brightening-uv-shield-sunscreen-spf-50-plus,FRESH,Peony Brightening UV Shield Sunscreen SPF 50+,RM242.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Pigmentation & Dark Spots",3.5
suncare,https://www.sephora.my/products/clinique-even-better-city-block-brightening-aqua-gel-plus-anti-pollution-primer-spf-45-slash-pa-plus-plus-plus,CLINIQUE,Even Better City Block Brightening Aqua Gel + Anti-Pollution Primer SPF 45/PA+++ • 30ml,RM170.00,"Skin Type: Combination, Dry, Normal, Oily","Pigmentation & Dark Spots, Uneven Skin Tone",4.5
suncare,https://www.sephora.my/products/philosophy-brighten-my-day-skin-protecting-uv-plus-shield,PHILOSOPHY,Brighten My Day Skin Protecting UV+ Shield • 40ml,RM209.00,"Skin Type: Combination, Dry, Normal, Oily","Dryness, Dullness",4.5
suncare,https://www.sephora.my/products/soleil-toujours-organic-set-plus-protect-micro-mist-spf-30,SOLEIL TOUJOURS,Organic Set + Protect Micro Mist SPF 30 • 60ml,RM159.00,"Skin Type: Combination, Dry, Normal, Oily",Dryness,3.5
suncare,https://www.sephora.my/products/supergoop-mint-fusion-spf-30-lip-balm,SUPERGOOP!,,,,,
suncare,https://www.sephora.my/products/philosophy-ultimate-miracle-worker-multi-rejuvenating-cream-broad-spectrum-spf-25-60ml,PHILOSOPHY,Ultimate Miracle Worker Multi Rejuvenating Cream Broad Spectrum SPF 25  • 60ml,RM278.00,"Skin Type: Combination, Dry, Normal","Ageing, Dryness, Dullness, Fine Lines & Wrinkles, Firmness & Elasticity, Pigmentation & Dark Spots, Uneven Skin Texture, Uneven Skin Tone",3.5
suncare,https://www.sephora.my/products/sephora-collection-gradual-self-tanning-body-lotion,SEPHORA COLLECTION,Gradual Self-tanning Body Lotion • 200ml,RM61.00,"Skin Type: Combination, Dry, Normal, Oily",,4
suncare,https://www.sephora.my/products/soleil-toujours-perpetual-radiance-r-eye-glow-r-plus-illuminator-spf-15,SOLEIL TOUJOURS,Perpetual Radiance® Eye Glow® + Illuminator SPF 15,RM283.00,"Skin Type: Combination, Dry, Normal, Oily","Ageing, Dryness, Dullness",5
suncare,https://www.sephora.my/products/skin-inc-pure-uv-protect,SKIN INC,Pure UV Protect⁺ Face Cream,RM200.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Ageing, Dryness",4
suncare,https://www.sephora.my/products/sephora-collection-bright-future-skin-tint-spf-25/v/20-cream,SEPHORA COLLECTION,Bright Future Skin Tint SPF 25 • 25ml,RM68.00,"Skin Type: Combination, Dry, Normal, Oily, Sensitive","Dryness, Dullness, Uneven Skin Texture, Uneven Skin Tone",4
